"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Grid1",0.616244617938286,0,5.25083521256182,0,1,NA
"Rwdd2b",116.876509094449,0.571049626845593,0.407431964531222,1.40158278328168,0.161039871155368,0.282312965616664
"Ostc",1224.88946965565,0.309931587753936,0.113845493100169,2.72238785492579,0.00648120267110593,0.0219365851403365
"Tspyl2",1006.10478148129,-0.844453201412965,0.148769829167013,-5.67623963905315,1.37687859008254e-08,2.68659199013821e-07
"Elmo1",2922.78059533322,-0.0901835047780415,0.248232234959607,-0.363302956172136,0.716378585292176,0.814605014440346
"Iqsec2",626.237878604436,-0.825946906821375,0.252919479116629,-3.2656516204531,0.00109212520713283,0.00497124180501255
"Ccdc8",31.4074577557824,-0.968735588395192,0.804779995468263,-1.2037272221603,0.228695027030491,0.36506170948879
"Pde9a",131.902587054475,-0.522524985092967,0.499309482532293,-1.04649521663986,0.295332452233776,0.440140404348201
"Nbl1",962.575900071328,0.927201440768179,0.417121355098517,2.22285775934246,0.0262253928671113,0.0684984084588621
"Msantd4",433.168249911272,0.0570510574402523,0.192586325398701,0.296236284285203,0.767049640848735,0.852834992217424
"H2az2",671.045085415501,-0.322776878993218,0.21386770851438,-1.50923615928449,0.131238442708894,0.242306921044918
"Zfp598",2522.22205024515,-0.206262809829915,0.0925258315256305,-2.22924567581734,0.0257975629693199,0.0675756972192493
"N4bp2l1",1808.96668070933,-1.44783491130767,0.194450299906976,-7.44578389439515,9.6370450300543e-14,5.20591896093728e-12
"Smc1a",2836.27226828553,-0.349676039398508,0.106783790835299,-3.27461721168749,0.00105805235652614,0.00483909900318683
"Cyyr1",600.403460774891,-3.29297303360202,0.611184781477278,-5.38785181404986,7.13048037543724e-08,1.16326656844883e-06
"Ripk2",611.300511014522,-0.54981482107452,0.171019442452528,-3.21492581890003,0.00130478235618442,0.00577645030089352
"Nme8",1.25787622846152,0,4.40683931452138,0,1,NA
"Tmco4",585.933893307463,-0.570536438882733,0.163144801378636,-3.49711688059613,0.00047031572272375,0.00243308953259361
"Dnah7b",60.1420963257309,-0.416753097986112,0.819292733753692,-0.508674226947804,0.610980590666153,0.731044220363204
"Brca2",157.088426820267,0.9652849417437,0.294646460610995,3.27607852387581,0.00105259290814475,0.00481547972615632
"Osgin2",1761.39566291453,-1.00413236088633,0.206342644246061,-4.86633465687739,1.13686949350999e-06,1.34984635495793e-05
"Otud3",304.481306160605,-0.49192162410206,0.210184736852522,-2.34042505401913,0.019261803923903,0.0533872017014192
"Zmiz2",4265.05561449373,-0.146989547085994,0.151963172835576,-0.967270848214238,0.333408652835898,0.478173957130974
"Spem1",0.867213123667392,3.06115731175646,3.47937642401086,0.879800555821352,0.378967363519515,NA
"Lonp1",1892.74096218391,0.392567219135381,0.105686228376822,3.71445953900154,0.000203638447391313,0.00121069884502255
"Hectd2",47.4675496263312,-1.14146392199585,0.613253796201455,-1.86132385819081,0.0626984559305044,0.137057833317734
"Prkd2",1438.87579983903,-0.61105523980409,0.172954009850969,-3.53305043537658,0.000410794095211615,0.00217446296861852
"Chrnb1",617.134033941138,-0.79769514462725,0.307858847459871,-2.59110677249978,0.00956678043343784,0.0301298177589006
"Pla2g5",2.68832382774579,-2.73385361208703,1.8667881237919,-1.46446914743271,0.1430658069536,0.258183138787725
"Rpusd1",192.232416919066,0.484808850689487,0.323102762620451,1.50047881595798,0.133490416889226,0.245409360055312
"Pla2g2d",173.088524099658,4.47794401214177,1.45822512061944,3.07081804367736,0.00213473199011428,0.0087086815920791
